-28342.33	12248.58	
-28427.19	12268.82	
-28512.05	12288.96	
-28596.91	12309.01	
-28681.76	12328.96	
-28766.62	12348.80	
-28851.48	12368.55	
-28936.34	12388.21	
-29021.19	12407.76	
-29106.05	12427.22	
-29190.91	12446.58	
-29275.77	12465.83	
-29360.62	12485.00	
-29445.48	12504.06	
-29530.34	12523.03	
-29615.20	12541.89	
-29700.05	12560.66	
-29784.91	12579.33	
-29869.77	12597.91	
-29954.63	12616.38	
-30039.48	12634.76	
-30124.34	12653.04	
-30209.20	12671.22	
-30294.05	12689.30	
-30378.91	12707.29	
-30463.77	12725.17	
-30548.63	12742.96	
-30633.48	12760.65	
-30718.34	12778.24	
-30803.20	12795.74	
-30888.06	12813.13	
-30972.91	12830.43	
-31057.77	12847.63	
-31142.63	12864.73	
-31227.49	12881.74	
-31312.34	12898.64	
-31397.20	12915.45	
-31482.06	12932.16	
-31566.92	12948.77	
-31651.77	12965.28	
-31736.63	12981.70	
-31821.49	12998.02	
-31906.35	13014.24	
-31991.20	13030.36	
-32076.06	13046.38	
-32160.92	13062.30	
-32245.78	13078.13	
-32330.63	13093.86	
-32415.49	13109.49	
-32500.35	13125.02	
-32585.21	13140.45	
-32670.06	13155.79	
-32754.92	13171.03	
-32839.78	13186.17	
-32924.63	13201.21	
-33009.49	13216.15	
-33094.34	13231.00	
-33179.20	13245.75	
-33264.05	13260.40	
-33348.91	13274.95	
-33433.77	13289.40	
-33518.62	13303.75	
-33603.48	13318.01	
-33688.33	13332.17	
-33773.19	13346.23	
-33858.04	13360.19	
-33942.90	13374.06	
-34027.75	13387.83	
-34112.61	13401.49	
-34197.46	13415.06	
-34282.32	13428.54	
-34367.18	13441.91	
-34452.03	13455.19	
-34536.89	13468.36	
-34621.74	13481.44	
-34706.60	13494.42	
-34791.45	13507.31	
-34876.31	13520.09	
-34961.16	13532.78	
-35046.02	13545.37	
-35130.88	13557.86	
-35215.73	13570.25	
-35300.59	13582.55	
-35385.44	13594.75	
-35470.30	13606.84	
-35555.15	13618.85	
-35640.01	13630.75	
-35724.86	13642.55	
-35809.72	13654.26	
-35894.57	13665.87	
-35979.43	13677.38	
-36064.29	13688.79	
-36149.14	13700.10	
-36234.00	13711.32	
-36318.85	13722.44	
-36403.71	13733.46	
-36488.56	13744.38	
-36573.42	13755.20	
-36658.27	13765.93	
-36743.13	13776.55	
-36827.98	13787.08	
-36912.84	13797.51	
-36997.70	13807.85	
-37082.55	13818.08	
-37167.41	13828.22	
-37252.26	13838.26	
-37337.12	13848.20	
-37421.97	13858.04	
-37506.83	13867.78	
-37591.68	13877.43	
-37676.54	13886.98	
-37761.39	13896.43	
-37846.25	13905.78	
-37931.11	13915.03	
-38015.96	13924.19	
-38100.82	13933.25	
-38185.67	13942.21	
-38270.53	13951.07	
-38355.38	13959.83	
-38440.24	13968.50	
-38525.09	13977.07	
-38609.95	13985.53	
-38694.80	13993.91	
-38779.66	14002.18	
-38864.52	14010.35	
-38949.37	14018.43	
-39034.23	14026.41	
-39119.08	14034.29	
-39203.94	14042.07	
-39288.79	14049.76	
-39373.65	14057.34	
-39458.50	14064.83	
-39543.36	14072.22	
-39628.21	14079.51	
-39713.07	14086.71	
-39797.93	14093.80	
-39882.78	14100.80	
-39967.64	14107.70	
-40052.49	14114.50	
-40137.35	14121.20	
-40222.20	14127.81	
-40307.06	14134.32	
-40391.91	14140.72	
-40476.77	14147.04	
-40561.63	14153.25	
-40646.48	14159.36	
-40731.34	14165.38	
-40816.19	14171.30	
-40901.05	14177.12	
-40985.90	14182.84	
-41070.76	14188.46	
-41155.61	14193.99	
-41240.47	14199.42	
-41325.32	14204.75	
-41410.18	14209.98	
-41495.04	14215.11	
-41579.89	14220.15	
-41664.75	14225.09	
-41749.60	14229.93	
